Id,PID,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,MS SubClass_30.0,MS SubClass_40.0,MS SubClass_45.0,MS SubClass_50.0,MS SubClass_60.0,MS SubClass_70.0,MS SubClass_75.0,MS SubClass_80.0,MS SubClass_85.0,MS SubClass_90.0,MS SubClass_120.0,MS SubClass_150.0,MS SubClass_160.0,MS SubClass_180.0,MS SubClass_190.0,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_NA,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_BrkComm,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CemntBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NA,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
562.0,532378120.0,60.0,8281.0,3.0,4.0,3.0,5.0,5.0,1965.0,1965.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,553.0,4.0,311.0,0.0,864.0,4.0,1.0,5.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,1.0,1.0,1965.0,1.0,1.0,360.0,3.0,3.0,3.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,2009.0,62383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1054.0,528104080.0,67.0,14948.0,3.0,4.0,3.0,9.0,5.0,2008.0,2008.0,268.0,5.0,3.0,5.0,3.0,3.0,6.0,1330.0,1.0,0.0,122.0,1452.0,5.0,1.0,5.0,1476.0,1237.0,0.0,2713.0,1.0,0.0,2.0,1.0,3.0,1.0,5.0,11.0,8.0,1.0,4.0,2008.0,3.0,3.0,858.0,3.0,3.0,3.0,126.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,446261.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2850.0,909250070.0,43.0,7000.0,4.0,4.0,3.0,7.0,8.0,1926.0,1997.0,0.0,3.0,3.0,3.0,3.0,1.0,5.0,424.0,1.0,0.0,200.0,624.0,5.0,1.0,5.0,743.0,736.0,0.0,1479.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,6.0,8.0,2.0,4.0,1926.0,1.0,1.0,312.0,3.0,3.0,3.0,530.0,0.0,56.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2006.0,160000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1082.0,528228405.0,,3940.0,4.0,4.0,3.0,7.0,5.0,2004.0,2004.0,24.0,4.0,3.0,4.0,3.0,1.0,6.0,1087.0,1.0,0.0,306.0,1393.0,5.0,1.0,5.0,1576.0,0.0,0.0,1576.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,7.0,8.0,1.0,3.0,2004.0,2.0,3.0,668.0,3.0,3.0,3.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,219990.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1440.0,907187080.0,93.0,9382.0,3.0,4.0,3.0,7.0,5.0,1999.0,2000.0,125.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1468.0,1468.0,5.0,1.0,5.0,1479.0,0.0,0.0,1479.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,1999.0,2.0,2.0,577.0,3.0,3.0,3.0,120.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,191000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2006.0,903201090.0,55.0,6854.0,4.0,4.0,2.0,5.0,7.0,1925.0,1994.0,0.0,3.0,4.0,3.0,3.0,1.0,2.0,317.0,3.0,227.0,212.0,756.0,3.0,0.0,4.0,916.0,144.0,0.0,1060.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,5.0,1.0,4.0,1969.0,1.0,1.0,308.0,2.0,3.0,3.0,0.0,65.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,8.0,2007.0,136500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2082.0,905475520.0,,11515.0,3.0,4.0,3.0,4.0,5.0,1958.0,1994.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,943.0,0.0,0.0,943.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,6.0,0.0,0.0,1958.0,1.0,1.0,308.0,3.0,3.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,80000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2344.0,527302080.0,,13837.0,3.0,4.0,3.0,7.0,5.0,1988.0,1988.0,178.0,4.0,4.0,4.0,4.0,1.0,6.0,1002.0,2.0,202.0,0.0,1204.0,4.0,1.0,5.0,1377.0,806.0,0.0,2183.0,0.0,0.0,2.0,1.0,4.0,1.0,4.0,9.0,8.0,0.0,0.0,1988.0,1.0,3.0,786.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,229000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
248.0,906223090.0,80.0,9938.0,4.0,4.0,3.0,7.0,5.0,1993.0,1994.0,246.0,4.0,3.0,4.0,3.0,1.0,6.0,750.0,1.0,0.0,300.0,1050.0,5.0,1.0,5.0,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,8.0,8.0,1.0,3.0,1993.0,3.0,2.0,574.0,3.0,3.0,3.0,156.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,2010.0,236000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2276.0,921128030.0,85.0,12633.0,3.0,4.0,3.0,10.0,5.0,2006.0,2007.0,242.0,5.0,3.0,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1824.0,1824.0,5.0,1.0,5.0,1824.0,0.0,0.0,1824.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,8.0,8.0,1.0,4.0,2006.0,3.0,3.0,932.0,3.0,3.0,3.0,160.0,36.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,9.0,2007.0,392000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
755.0,903451090.0,57.0,6876.0,4.0,4.0,3.0,6.0,5.0,1927.0,1950.0,0.0,3.0,3.0,3.0,2.0,1.0,4.0,522.0,1.0,0.0,198.0,720.0,2.0,1.0,5.0,1146.0,784.0,0.0,1930.0,1.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,8.0,0.0,0.0,1927.0,1.0,1.0,316.0,3.0,3.0,3.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2009.0,149000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1178.0,533236090.0,36.0,3951.0,3.0,4.0,3.0,10.0,5.0,1998.0,1999.0,0.0,5.0,3.0,4.0,3.0,2.0,4.0,128.0,6.0,842.0,0.0,970.0,5.0,1.0,5.0,1469.0,924.0,0.0,2393.0,1.0,0.0,2.0,1.0,2.0,1.0,5.0,7.0,8.0,1.0,3.0,1998.0,3.0,2.0,846.0,3.0,3.0,3.0,0.0,90.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,2.0,2008.0,345000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2636.0,902100110.0,62.0,9856.0,4.0,4.0,3.0,5.0,8.0,1900.0,2005.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,716.0,716.0,5.0,1.0,4.0,1007.0,1007.0,0.0,2014.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,8.0,8.0,0.0,0.0,1900.0,1.0,2.0,624.0,3.0,3.0,3.0,0.0,72.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,169000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2077.0,905377050.0,84.0,17808.0,4.0,4.0,3.0,4.0,5.0,1946.0,1950.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,484.0,484.0,3.0,0.0,5.0,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,0.0,1946.0,1.0,1.0,336.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,109900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2930.0,924151050.0,74.0,9627.0,4.0,4.0,2.0,7.0,5.0,1993.0,1994.0,94.0,3.0,3.0,4.0,3.0,3.0,2.0,758.0,1.0,0.0,238.0,996.0,5.0,1.0,5.0,996.0,1004.0,0.0,2000.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,9.0,8.0,1.0,3.0,1993.0,3.0,3.0,650.0,3.0,3.0,3.0,190.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,188000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
737.0,903227090.0,50.0,6000.0,4.0,4.0,3.0,6.0,6.0,1939.0,1950.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,780.0,780.0,5.0,1.0,3.0,825.0,587.0,0.0,1412.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,6.0,8.0,1.0,4.0,1939.0,1.0,1.0,280.0,3.0,3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,132500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
837.0,907126050.0,65.0,9757.0,4.0,4.0,2.0,5.0,7.0,1994.0,1994.0,0.0,3.0,4.0,3.0,3.0,1.0,5.0,755.0,1.0,0.0,235.0,990.0,5.0,1.0,5.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,1995.0,2.0,1.0,440.0,3.0,3.0,3.0,66.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,10.0,2009.0,143000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2086.0,905478140.0,58.0,9280.0,4.0,4.0,3.0,5.0,6.0,1951.0,1951.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,557.0,1.0,0.0,785.0,1342.0,5.0,1.0,5.0,1342.0,0.0,0.0,1342.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,7.0,8.0,0.0,0.0,1951.0,1.0,1.0,256.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,125000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2385.0,528114010.0,120.0,14780.0,3.0,4.0,2.0,9.0,5.0,2005.0,2005.0,568.0,5.0,3.0,5.0,3.0,4.0,6.0,1505.0,1.0,0.0,363.0,1868.0,5.0,1.0,5.0,1868.0,0.0,0.0,1868.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,7.0,8.0,1.0,4.0,2005.0,3.0,3.0,1085.0,3.0,3.0,3.0,354.0,56.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,6.0,2006.0,415000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
189.0,902402130.0,60.0,7740.0,4.0,4.0,3.0,4.0,7.0,1910.0,1950.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,622.0,622.0,4.0,1.0,5.0,741.0,622.0,0.0,1363.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,1966.0,1.0,2.0,528.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,6.0,2010.0,125500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
635.0,535175030.0,80.0,9600.0,4.0,4.0,3.0,6.0,6.0,1958.0,1988.0,183.0,3.0,3.0,3.0,3.0,1.0,3.0,620.0,2.0,620.0,0.0,1240.0,4.0,1.0,5.0,1632.0,0.0,0.0,1632.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,7.0,1.0,4.0,1958.0,2.0,1.0,338.0,3.0,3.0,3.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2009.0,139000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
